title;url;emails;;;;;;;;;;
ACTUALIZADO - ADQUISICION DE REACTORES PARA LA SUBESTACIÓN DE SAN IGNACIO DE VELASCO;https://devbusiness.un.org/notices/idb-p2096083;pics@ende.bo pics@ende.bo ronald.escalera@ende.bo;;;;;;;;;;
ACTUALIZADO - DISEÑO DE SISTEMA DE SANEAMIENTO Y DE AGUA POTABLE EN DESTINOS TURÍSTICOS PRIORIZADOS DE ORIENTE;https://devbusiness.un.org/notices/idb-p2078715;adquisicionesuep@mitur.gob.sv adquisicionesuep@mitur.gob.sv adquisicionesuep@mitur.gob.sv;;;;;;;;;;
Procurement of Vehicles for WASCO NRW;https://devbusiness.un.org/notices/wb-p2105046;procurement@llwdp.co.ls procurement@llwdp.co.ls mplerotholi@gmail.com;;;;;;;;;;
Procurement of office furniture for PIU staff for Dushanbe; Khatlon and Sugd offices;https://devbusiness.un.org/notices/wb-p2105045;procurement.srasp@gmail.com procurement.srasp@gmail.com. aedpmu@gmail.com;;;;;;;;;
Travaux de multiplication des OG répartis en 4 lots : Lot 1 : carnet de santé des femmesLot 2 : Carnet de Santé des enfantsLot 3 :OG utilisés au ;=niveau CSB et sites communautaires Lot 04: OG support de comm Vit A;https://devbusiness.un.org/notices/wb-p2105044;procurement@ucp.mg cn@ucp.mg;;;;;;;;;
Procurement of IT and Office Equipment;https://devbusiness.un.org/notices/wb-p2105043;procurement.hedp@hec.gov.pk procurement.hedp@hec.gov.pk;;;;;;;;;;
Réhabilitation de la pistes en commune Butaganzwa de la province Ruyigi ( 7 km-Lot 1) et Construction de 4 ponts en Commune Gisagara (Lot 2);https://devbusiness.un.org/notices/wb-p2105042;prodeci.bdi@gmail.com prodeci.bdi@gmail.com communebutaganzwa1@gmail.com communegisagara97@gamail.com prodeci.bdi@gmail.com ndayambajeantoine@yahoo.fr;;;;;;;;;;
Procurement of Ancillary; surgical instruments; Patient support emregency; Oxygen delivery; diagnosing; and Burn equipments;https://devbusiness.un.org/notices/wb-p2105041;tibebuh@eppss.gov.et tibebuh@epss.gov.et info@epss.gov.et bgetahun150@gmail.com;;;;;
Fornecimento de 147 Kits de materiais; equipamento medicamentos e vacinas e de uso veterinário; para as províncias-alvo do Projecto.;https://devbusiness.un.org/notices/wb-p2105054;procurementexpr@gmail.com procurementexpr@gmail.com felisminodacosta@yahoo.com.br;;;;;;;;
Transaction advisor to review current power purchase agreements; support the procurement of the private developer of the solar IPP(independent power producers ) and; act as an advisor to the government on various aspects for solar capacity.;https://devbusiness.un.org/notices/wb-p2105059;aels.procurement@afap.st acreproject@afap.st aels.procurement@afap.st acreproject@afap.st aels.procurement@afap.st acreproject@afap.st helio.almeida@afap.st;;;;;;;;
Consultancy for the Development of National Child and Vulnerable Groups Online Protection Policy;https://devbusiness.un.org/notices/wb-p2105060;slowe@wardip.gm adanso@wardip.gm sdrammeh@mocde.gov.gm slowe@wardip.gm;;;;;;;;;;
Conduct a countrywide baseline survey for household energy consumption trend and needs;;;;;;;;;;;;
Contratação de uma empresa de consultoria para desenvolver e instalar o Sistema Integrado de Rastreabilidade e Certificação de Produtos de Origem Animal (SIRC-POA).;https://devbusiness.un.org/notices/wb-p2105062;procurementexpr@gmail.com felisminodacosta@yahoo.com.br;;;;;;;;;;
SAP GRC Access Control Consultant;https://devbusiness.un.org/notices/afdb-p2105366;Cybersecurity@AFDB.ORG Cybersecurity@AFDB.ORG;;;;;;;;;;
Limpieza de Vidrio y ACM de Fachada Externa del Edificio de la Oficina del BCIE en Nicaragua;https://devbusiness.un.org/notices/bcie-p2105365;adqinstitucionales@bcie.org adqinstitucionales@bcie.org;;;;;;;;;;
Consultants for Beneficiary Enterprises Performance Verification (For signed beneficiaries in 2022);https://devbusiness.un.org/notices/wb-p2105080;xiao.suizi@fecomee.org.cn xiao.suizi@fecomee.org.cn;;;;;;;;;;
Assistant Project Engineer;https://devbusiness.un.org/notices/wb-p2105081;info@agcom.gov.mw rmzonde@yahoo.com;;;;;;;;;;
Hiring innovation challenge expert;https://devbusiness.un.org/notices/wb-p2105084;spiuwbkoica@rab.gov.rw;;;;;;;;;;
CONSTRUCCIÓN DE LA OBRA DE RECUPERACIÓN DEL ÁREA DEGRADADA POR RESIDUOS SÓLIDOS “PAMPA CHANCHERÍA” SECTOR PAMPA DE ÑOCO; DISTRITO DE PUEBLO NUEVO; PROVINCIA DE CHINCHA; DEPARTAMENTO DE ICA;https://devbusiness.un.org/notices/idb-p2105375;lpi@gica.gob.pe lpi@gica.gob.pe vchavez@gica.gob.pe;;;;;;;
Recrutement d'un consultant chargé d'analyser l'offre et la demande des produits financiers aux Comores.;https://devbusiness.un.org/notices/wb-p2105085;Housna.UGP@banque-comores.km SaidAbdallah.UGP@banque-comores.km Housna.UGP@banque-comores.km;;;;;;;;;;
Project E&S Support Consultancy: Conduct Resettlement Plan (RP) for Hawassa II – Shashemene II; Bensa Daye; Durame and; Bale Robe Power Transmission Project.;https://devbusiness.un.org/notices/wb-p2105086;kmergiya@yahoo.com Hussen.Adem@eep.com.et hussenadem377@gmail.com natnaeltelele@gmail.com kmergiya@yahoo.com;;;;;;;
Monitoring and Evaluation Officer;https://devbusiness.un.org/notices/wb-p2105087;info@agcom.gov.mw rmzonde@yahoo.com;;;;;;;;;;
Assistant Accountant;https://devbusiness.un.org/notices/wb-p2105088;info@agcom.gov.mw rmzonde@yahoo.com;;;;;;;;;;
Environmental Specialist - BoU;https://devbusiness.un.org/notices/wb-p2105089;johnmariekyewalabye@gmail.com;;;;;;;;;;
Social Development Specialist- PSFU;https://devbusiness.un.org/notices/wb-p2105090;johnmariekyewalabye@gmail.com;;;;;;;;;;
Communication Specialist - PSFU PIU;https://devbusiness.un.org/notices/wb-p2105091;johnmariekyewalabye@gmail.com;;;;;;;;;;
CONSULTANT EXPERT DANS LES ENERGIES RENOUVELABLES EN MAURITANIE;https://devbusiness.un.org/notices/afdb-p2105363;f.gbedey@afdb.org n.dabla@afdb.org c.sipalla@afdb.org w.diogo@afdb.org;;;;;;;;;;
Adquisición Equipamiento Tecnológico en el Centro de Frontera Concordia –Salto.;https://devbusiness.un.org/notices/idb-p2105367;aeropuerto_regionsaltogrande@entrerios.gov.ar aeropuerto_regionsaltogrande@entrerios.gov.ar. aeropuerto_regionsaltogrande@entrerios.gov.ar;;;;;;;;;;
Project Implementation Support and Supervision services;https://devbusiness.un.org/notices/ebrd-p2105362;makedonka.dimitrioska@mtc.gov.mk;;;;;;;;;;
General Procurement Notice;https://devbusiness.un.org/notices/ebrd-p2105361;No emails found;;;;;;;;;;
PREQUALIFICATION – PROCUREMENT FOR ROADWAY REHABILITATION WORKS; SPARK PROGRAMME; PACKAGES 1 - 4;https://devbusiness.un.org/notices/gn-p2105373;No emails found;;;;;;;;
PMO-DI-CS01-3 Dangyang Sub-Project - Engineering Design Consulting Services (55128-001);https://devbusiness.un.org/notices/adb-p2105360;No emails found;;;;;;;;;;
Precalificación para la Contratación de las Obras del Programa de Mejoramiento de Vivienda (PROMEVI);https://devbusiness.un.org/notices/idb-p2105372;adquisiciones_ucp@mitur.gob.do. adquisiciones_ucp@mitur.gob.do. adquisiciones_ucp@mitur.gob.do;;;;;;;;;;
Engineering Design Consulting Services (55128-001);https://devbusiness.un.org/notices/adb-p2105359;No emails found;;;;;;;;;;
Implementación de la Museografía del Museo Alcázar de Colón;https://devbusiness.un.org/notices/idb-p2105369;adquisiciones_ucp@mitur.gob.do adquisiciones_ucp@mitur.gob.do. adquisiciones_ucp@mitur.gob.do;;;;;;;;;;
Aviso Específico de Adquisiciones sobre Rehabilitación de Caminos Vecinales;https://devbusiness.un.org/notices/idb-p2103774;rehabilitacioncaminos5504@gmail.com. rehabilitacioncaminos5504@gmail.com l.cedeno@mopc.gob.do;;;;;;;;;;
General Procurement Notice (GPN);https://devbusiness.un.org/notices/wb-p2105040;m.shpak@cpb.org.ua o.golinchenko@cpb.org.ua o.golinchenko@cpb.org.ua m.shpak@cpb.org.ua darina.marchak@gmail.com t.tenenika@msp.gov.ua k.nishenko@msp.gov.ua t.tenenika@msp.gov.ua k.nishenko@msp.gov.ua k.nishenko@msp.gov.ua t.tenenika@msp.gov.ua m.shpak@cpb.org.ua;;;;;;;;;;
Contratação de um Especialista em Agricultura e Agronegócio para a UIP.;https://devbusiness.un.org/notices/wb-p2105082;procurementexpr@gmail.com. felisminodacosta@yahoo.com.br;;;;;;;;;;
Agribusiness Officer (Matching Grants);https://devbusiness.un.org/notices/wb-p2105058;info@agcom.gov.mw rmzonde@yahoo.com;;;;;;;;;;
Construction works of 5 Union Warehouse at Zonal woredas; under Oromia Burau of Agriculture.;https://devbusiness.un.org/notices/wb-p2105057;gaddisaegu@gmail.com;;;;;;;;;
Contrôle et surveillance des travaux de réhabilitation et de modernisation des infrastructures électriques de Bujumbura densification; électrification des quartiers périphériques de Bujumbura et renforcement du réseau MT 30KV dans tout le pays;https://devbusiness.un.org/notices/wb-p2105083;felintawu@gmail.com nizigiyenad@yahoo.fr. nizigiyenad@yahoo.fr;;;;;;;;;
Client Relations Officer- PSFU;https://devbusiness.un.org/notices/wb-p2105077;johnmariekyewalabye@gmail.com;;;;;;;;;;
Travaux de construction de seize (16) centres de collectes de 30 tonnes et dix (10) aires de séchage en faveur des OP dans le Nord Kivu;https://devbusiness.un.org/notices/un-p2105368;ucppasankg@gmail.com ucppasank@pasa-nk.org josephmatupasank@gmail.com;;;;;;;;;;
Consultancy services for Dam Safety Expert;https://devbusiness.un.org/notices/wb-p2105076;crfm.procurement@gmail.com crfmsouthsudan@gmail.com crfm.procurement@gmail.com crfmsouthsudan@gmail.com crfmsouthsudan@gmail.com;;;;;;;;;;
Fiscalização de 1 Escola do tipo T12 do I Ciclo do Ensino Secundário na Província do Cuanza Norte;https://devbusiness.un.org/notices/wb-p2105074;obras@pat-med.org obras@pat-med.org;;;;;;;;;;
Appui à la BCC/ rédaction du cadre règlementaire de la surveillance du système de paiement;https://devbusiness.un.org/notices/wb-p2105073;Housna.UGP@banque-comores.km SaidAbdallah.UGP@banque-comores.km Housna.UGP@banque-comores.km;;;;;;;;;;
Environmental Specialist - PSFU PIU;https://devbusiness.un.org/notices/wb-p2105072;johnmariekyewalabye@gmail.com;;;;;;;;;;
Fiscalização de 1 Escola do tipo T12 do I Ciclo do Ensino Secundário na Província do Malanje;https://devbusiness.un.org/notices/wb-p2105071;obras@pat-med.org obras@pat-med.org;;;;;;;;;;
Fiscalização de 1 Escola do tipo T12 do I Ciclo do Ensino Secundário na Província do Cabinda;https://devbusiness.un.org/notices/wb-p2105070;obras@pat-med.org obras@pat-med.or;;;;;;;;;;
Hire a consultant firm to train Banks; MFIs and Saccos.;https://devbusiness.un.org/notices/wb-p2105069;procurement@brd.rw brd@brd.rw procurement@brd.rw brd@brd.rw j.ineza@brd.rw a.tuyisenge@brd.rw;;;;;;;;;
Sélection d'un consultant en vue d'appuyer l'ANASER à la sensibilisation des usagers de la route par le sponsoring d'évènements et d'activités sur la sécurité routière;https://devbusiness.un.org/notices/wb-p2105067;mlaye@ageroute.sn rndour@ageroute.sn mmbaye@ageroute.sn rndour@ageroute.sn mlaye@ageroute.sn mmbaye@ageroute.sn mlaye@ageroute.sn;;;;;;;;;;
Asistencia Técnica del Proyecto de Fortalecimiento del Abastecimiento de Agua Urbana;https://devbusiness.un.org/notices/wb-p2105066;procesosaguaurbana@gdr.hn edwyn.turcios@sag.gob.hn;;;;;;;;;;
Hiring a Consultant for the Environmental & Social Safeguard Compliance Audit;https://devbusiness.un.org/notices/wb-p2105065;janakal99@yahoo.com asmp1pd@gmail.com asmp1pd@gmail.com. janakal99@yahoo.com;;;;;;;;;;
Recrutement d'un spécialiste en passation des marchés dédié aux activités du projet sous fiancement de la Banque mondiale;https://devbusiness.un.org/notices/wb-p2105064;sirat.papc@sirat.bj recrutement@sirat.bj sirat.papc@sirat.bj recrutement@sirat.bj ordgangbo@hotmail.com;;;;;;;;;;
Servicio de asistencia técnica en gestión operacional y comercial a la EPS EMAPACOP;https://devbusiness.un.org/notices/wb-p2105063;proyectos@promotass.gob.pe adquisiciones@promotass.gob.pe proyectos@promotass.gob.pe adquisiciones@promotass.gob.pe;;;;;;;;;;
Servicio de asistencia técnica en gestión operacional y comercial a las EPS Aguas de Lima Norte; Huaral y Barranca;https://devbusiness.un.org/notices/wb-p2105079;proyectos@promotass.gob.pe adquisiciones@promotass.gob.pe proyectos@promotass.gob.pe adquisiciones@promotass.gob.pe;;;;;;;;;
Project E&S Support Consultancy: Conduct Resettlement Plan (RP) for Haromaya-Chelenko; Assela-Arsi Robe; Jima II- Limu Gentet and Woliso Power Transmission Project.;https://devbusiness.un.org/notices/wb-p2105078;kmergiya@yahoo.com Hussen.Adem@eep.com.et hussenadem377@gmail.com natnaeltelele@gmail.com kmergiya@yahoo.com;;;;;;;;
Institutional Development Officer (PA);https://devbusiness.un.org/notices/wb-p2105075;info@agcom.gov.mw rmzonde@yahoo.com;;;;;;;;;;
Consulting Services for Structural Assessment; Energy Audit; Structural - Energy Retrofit Design and Construction Supervision of Elazığ Fırat University Buildings and Public Buildings in Tunceli Province;https://devbusiness.un.org/notices/wb-p2105207;ihale.kadev@csb.gov.tr ihale.kadev@csb.gov.tr;;;;;;;;
National Wastewater Engineer;https://devbusiness.un.org/notices/wb-p2105208;smcd.mpwt@gmail.com phibal@gmail.com lunhango@gmail.com chetra.saly@gmail.com chansinet@ymail.com. smcd.mpwt@gmail.com phibal@gmail.com lunhango@gmail.com chetra.saly@gmail.com chansinet@ymail.com phibal@gmail.com;;;;;;;;;;
Selection of Infrastructure Specialist - HRU;https://devbusiness.un.org/notices/wb-p2105209;pro.ifrap@gmail.com pd.ifrap@gmail.com;;;;;;;;;;
Economic Feasibility Study and Market Analysis for Aquaculture species;https://devbusiness.un.org/notices/wb-p2105210;ahmed.yamin@fisheries.gov.mv transform@fisheries.gov.mv. asma.moosa@fisheries.gov.mv ahmed.yamin@fisheries.gov.mv transform@fisheries.gov.mv. transform@fisheries.gov.mv ahmed.yamin@fisheries.gov.mv;;;;;;;;;;
Development of a National climate change ACT;https://devbusiness.un.org/notices/wb-p2105211;sanyang.abuhamza@gmail.com tjeng@wacameccnar.gm ebrima1999@yahoo.co.uk sanyang.abuhamza@gmail.com;;;;;;;;;;
Consultancy for the provision of Civic Education and Outreach Program for the National ID System;https://devbusiness.un.org/notices/wb-p2105212;bid.scaledup@piu.mof.gov.so procurement@nira.gov.so scaleduppc@piu.mof.gov.so;;;;;;;;;;
Aquisição de radio comunicador para monitorar ações (SEMA AC);https://devbusiness.un.org/notices/wb-p2105218;aslcomprasbr@conservation.org alsilva@conservation.org. aslcomprasbr@conservation.org alsilva@conservation.org;;;;;;;;;;
Aviso Específico de Adquisiciones sobre Mantenimiento de Caminos Vecinales; Grupo II;https://devbusiness.un.org/notices/idb-p2104017;lpnmantmopcbid@gmail.com l.cedeno@mopc.gob.do;;;;;;;;;
Procurement of Solid Waste Management Equipment for TDCP;https://devbusiness.un.org/notices/wb-p2105217;pmuptegp@gmail.com waqasjmalik@gmail.com;;;;;;;;;;
Adquirir veículo para o NGI Chico Mendes (Acre) para acompanhamento de restauração ecológica; sobretudo a implantação participativa dos SAFs. (ICMBio);https://devbusiness.un.org/notices/wb-p2105213;aslcomprasbr@conservation.org alsilva@conservation.org. aslcomprasbr@conservation.org alsilva@conservation.org;;;;;;;;;
Aquisição de quatro (4) tablets; para uso em campo; com mapas de uso do solo; propriedades para prospecção de imóveis rurais para participação no Projeto Recuperação Ativa. (SEMA AC);https://devbusiness.un.org/notices/wb-p2105214;aslcomprasbr@conservation.org alsilva@conservation.org. aslcomprasbr@conservation.org alsilva@conservation.org;;;;;;;
Adquirir 130 kits para coleta do látex nas Reservas Extrativistas (RESEX) de Machadinho D'Oeste e Vale do Anari e na Reserva Extrativista (RESEX) Rio Pacaas Novos. (SEDAM-RO);https://devbusiness.un.org/notices/wb-p2105215;aslcomprasbr@conservation.org alsilva@conservation.org. aslcomprasbr@conservation.org alsilva@conservation.org;;;;;;;;;;
Adquirir 2 quadriciclos e seus complementos (pino e reboque) (ICMBio);https://devbusiness.un.org/notices/wb-p2105216;aslcomprasbr@conservation.org alsilva@conservation.org. aslcomprasbr@conservation.org alsilva@conservation.org;;;;;;;;;;
AVIS GENERAL DE PASSATION DES MARCHES/GENERAL PROCUREMENT NOTICE (GPN);https://devbusiness.un.org/notices/mcc-p2105364;MCABeninRegional@crownagents.co.uk MCABeninRegional@crownagents.co.uk;;;;;;;;;;
Procurement of Equipment for WCLA (Walled City Lahore Authority);https://devbusiness.un.org/notices/wb-p2105219;pmuptegp@gmail.com waqasjmalik@gmail.com;;;;;;;;;;
Procurement of Office Rehabilitation works Construction;https://devbusiness.un.org/notices/wb-p2105310;asfawjaleta@gmail.com;;;;;;;;;;
Servicio de Fábrica de Testing de Software para la nueva plataforma del SIAF RP;https://devbusiness.un.org/notices/idb-p2104968;proyecto_siaf_5301@mef.gob.pe proyecto_siaf_5301@mef.gob.pe. proyecto_siaf_5301@mef.gob.pe;;;;;;;;;;
Procurement of Equipment and Materials for Chronic Respiratory Deficiency Patients;https://devbusiness.un.org/notices/wb-p2105311;procurement.vacinascovid@minsapfss-ao.org procurement.vacinascovid@minsapfss-ao.org procurement.vacinascovid@minsapfss-ao.org;;;;;;;;;;
General Procurement Notice (GPN);https://devbusiness.un.org/notices/wb-p2105313;hanson.monney@energymin.gov.gh ebenezer.agyekum@energymin.gov.gh emmanuel.boateng@energymin.gov.gh kaobeng@ecggh.com n.yembilah@Gridcogh.com ebagyekum@yahoo.co.uk;;;;;;;;;;
“IMPLEMENTACIÓN PLANES DE FORTALECIMIENTO INSTITUCIONAL PARA LAS EPSAs DE BATALLAS; PUCARANI; PUERTO PEREZ Y COMANCHE” (PAQUETE 1);https://devbusiness.un.org/notices/idb-p2104967;adquisiciones.ucp.paap@gmail.com. adquisiciones.ucp.paap@gmail.com;;;;;;;;
Provisión de Equipos Móviles no intrusivos por rayos x de retrodispersión para la inspección de contenedores y vehículos de carga;https://devbusiness.un.org/notices/idb-p2104966;proyectobid4@sunat.gob.pe tdelgado@proyectobid3.com;;;;;;;;;;
BEO: Consultoría de Apoyo para la validación del instrumento para identificar señales de alerta del Desarrollo Infantil Temprano (DIT);https://devbusiness.un.org/notices/idb-p2104959;No emails found;;;;;;;;;;
Servicios de Ingeniería e Instalación de accesorios Hidráulicos para reducciones de perdidas técnicas y comerciales;https://devbusiness.un.org/notices/bcie-p2104957;call-center@sicop.go.cr;;;;;;;;;;
Differentiated Technical Assistance for advancing policy guided by MPI data in LAC;https://devbusiness.un.org/notices/un-p2104956;No emails found;;;;;;;;;;
Market Research & Strategy;https://devbusiness.un.org/notices/wb-p2104951;procurement.ez@gov.sr cus@surinamecompete.org;;;;;;;;;;
CONSTRUCTION OF THE FARKWA DAM AND ACCESS ROAD;https://devbusiness.un.org/notices/afdb-p2104950;pmu@maji.go.tz;;;;;;;;;;
WBGeProcure: OJK Data and Statistics Services Architecture;https://devbusiness.un.org/notices/wb-p2104949;corporateprocurement@worldbank.org;;;;;;;;;;
DIGITAL FINANCIAL SERVICES CONSULTANT;https://devbusiness.un.org/notices/afdb-p2104948;adfi_dfs_consultant@afdb.org;;;;;;;;;;
WBGeProcure: Development of a Battery Manufacturing Industry Roadmap for Indonesia;https://devbusiness.un.org/notices/wb-p2104947;corporateprocurement@worldbank.org;;;;;;;;;;
WBGeProcure: Tertiary Roads Financing Mechanisms Analysis in the Valle del Cauca and Pacífico Regions;https://devbusiness.un.org/notices/wb-p2104944;corporateprocurement@worldbank.org;;;;;;;;;;
WBGeProcure: Electronic Payments in North Macedonia;https://devbusiness.un.org/notices/wb-p2104943;corporateprocurement@worldbank.org;;;;;;;;;;
WBGeProcure: Angola Agricultural Index Insurance Survey;https://devbusiness.un.org/notices/wb-p2104942;corporateprocurement@worldbank.org;;;;;;;;;;
WBGeProcure: Developing a Green Finance Strategy for the Eastern Caribbean;https://devbusiness.un.org/notices/wb-p2104941;corporateprocurement@worldbank.org;;;;;;;;;;
FIRME CHARGÉE DE L’AUDIT EXTERNE COMPTABLE; FINANCIER ET DE PASSATION DES MARCHES DU PAMFP EXERCICES 2024-2025 &CLOTURE;https://devbusiness.un.org/notices/afdb-p2104940;pamfpge@gmail.com vic.pamfp@gmail.com cinesmben@gmail.com;;;;;;;;;
CoFSA - Community Engagement Consultant;https://devbusiness.un.org/notices/un-p2104938;procurement.rblac.regionalhub@undp.org procurement.rblac.regionalhub@undp.org;;;;;;;;;;
UPDATE- Strengthening National Coastal Resource Licensing Systems.;https://devbusiness.un.org/notices/wb-p2101523;tentakut@mfmrd.gov.ki kfsu.procurement@gmail.com tentakut@mfmrd.gov.ki tentakut@mfmrd.gov.ki tentakut@mfmrd.gov.ki tierit@mfmrd.gov.ki;;;;;;;;;;
ACTUALIZADO - Precalificación para la Contratación de DISEÑO Y CONSTRUCCIÓN DE OBRAS DE CAPTACIÓN; TRATAMIENTO Y ALMACENAMIENTO DE AGUA POTABLE PARA EL ÁREA METROPOLITANA DE CIUDAD DEL ESTE;https://devbusiness.un.org/notices/idb-p2102155;mopc.uoc@gmail.com cduocmopc@gmail.com dapsandigital@gmail.com mopc.uoc@gmail.com;;;;;;;;;
UPDATE- Gender-informed commercial driver licensing training;https://devbusiness.un.org/notices/wb-p2097570;procurement@tcrtp.to procurement@tcrtp.to procurement@tcrtp.to;;;;;;;;;;
TERMS OF REFERENCE : CALL FOR INDIVIDUAL CONSULTANT - TO FACILITATE IMPLEMENTATION OF EARLY RESPONSE MECHANISM TO SUPPORT THE CESSATION OF HOSTILITIES PEACE AGREEMENT(COHA) IN THE AREA OF DATABASE SECURITY AND MANAGEMENT;https://devbusiness.un.org/notices/au-p2104964;tender@africa-union.org IsaacS@africa-union.org tender@africa-union.org IsaacS@africa-union.org;;;;;;;;;;
TERMS OF REFERENCE: CALL FOR INDIVIDUAL CONSULTANT - TO FACILITATE IMPLEMENTATION OF EARLY RESPONSE MECHANISM TO SUPPORT THE CESSATION OF HOSTILITIES PEACE AGREEMENT(COHA) IN THE AREA OF DISARMAMENT; DEMOBILISATION AND REINTEGRATION;https://devbusiness.un.org/notices/au-p2104965;tender@africa-union.org isaacS@africa-union.org tender@africa-union.org isaacS@africa-union.org;;;;;;;;;
Assistant Technique en charge de la fonction macro budgétaire pour le Comité de pilotage et d’Orientation de la Réforme des Finances Publiques « COREF;https://devbusiness.un.org/notices/afdb-p2104936;cfef@cfef.cd;;;;;;;;;;
Assistant Technique en charge de la réforme de la décentralisation financière devant appuyer le COREF;https://devbusiness.un.org/notices/afdb-p2104935;cfef@cfef.cd;;;;;;;;;;
TERMS OF REFERENCE: CALL FOR INDIVIDUAL CONSULTANT - TO FACILITATE THE IMPLEMENTATION OF EARLY RESPONSE MECHANISM TO SUPPORT THE CESSATION OF HOSTILITIES PEACE AGREEMENT(COHA) IN THE AREA OF RESOURCE MOBILISATION.;https://devbusiness.un.org/notices/au-p2104961;tender@africa-union.org isaacS@africa-union.org tender@africa-union.org isaacS@africa-union.org;;;;;;;;;;
Solicitud de Ofertas para la Adquisición de equipos informáticos para personal de la DGII;https://devbusiness.un.org/notices/idb-p2104937;UEPBID@dgii.gov.do uepbid@dgii.gov.do;;;;;;;;;;
ADQUISICIÓN Y DISTRIBUCIÓN DE EQUIPOS AUDIOLOGICOS PARA EL PROYECTO PILOTO DE TAMIZAJE Y DIAGNOSTICO AUDITIVO UNIVERSAL DE LA PRIMERA INFANCIA;https://devbusiness.un.org/notices/idb-p2103507;programa5376.adquisiciones@gmail.com programa5376.adquisiciones@gmail.com programa5376.adquisiciones@gmail.com;;;;;;;;;;
Expert Financier devant appuyer l’Unité de Conseil et de Coordination du Partenariat Public Privé; « UC-PPP » au Ministère du Plan;https://devbusiness.un.org/notices/afdb-p2104933;cfef@cfef.cd;;;;;;;;;
SUPPORTING THE ESTABLISHMENT OF ARMENIAN NATIONAL INTEGRATED GEOPORTAL;https://devbusiness.un.org/notices/adb-p2104934;No emails found;;;;;;;;;;
MCA-Benin Regional: PROCUREMENT AGENT SERVICES;https://devbusiness.un.org/notices/mcc-p2104952;No emails found;;;;;;;;;;
Spécialiste en Passation des marchés devant appuyer l’Unité de Conseil et de Coordination du Partenariat Public Privé; « UC-PPP;https://devbusiness.un.org/notices/afdb-p2104932;cfef@cfef.cd;;;;;;;;;
SUPERVISIÓN DEL DISEÑO; CONSTRUCCIÓN; Y EQUIPAMIENTO DE LOS HOSPITALES DE SEGUNDO NIVEL DE LOS MUNICIPIOS DE VILLAZÓN Y TUPIZA DEL DEPARTAMENTO DE POTOSÍ;https://devbusiness.un.org/notices/idb-p2104931;aisem_bid@aisem.gob.bo aisem_bid@aisem.gob.bo;;;;;;;;
ACTUALIZADO - PRECALIFICACIÓN PARA EL DISEÑO Y CONSTRUCCIÓN DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES (PTAR) Y EMISARIO SUBFLUVIAL - CUENCA LAMBARÉ;https://devbusiness.un.org/notices/idb-p2102154;mopc.uoc@gmail.com;;;;;;;;;;
CS-2A Consulting Services for the detailed design of the Green Corridor Component;https://devbusiness.un.org/notices/adb-p2104930;No emails found;;;;;;;;;;
Invitation for Pre-qualification of work contractors for the Construction of the Point Blanche Prison and House of Detention; in Sint Maarten; Dutch Caribbean;https://devbusiness.un.org/notices/un-p2104929;No emails found;;;;;;;;
Procurement of access and mobility equipment for VET institutions;https://devbusiness.un.org/notices/un-p2104928;Procurement.rpp.ua@undp.org quantum.reg.ua@undp.org.;;;;;;;;;;
Adquisición de Sistemas de Generación Fotovoltaica para distintos órganos jurisdiccionales del Organismo Judicial de Regional de Occidente y Juzgados de Paz de Ipala; Chiquimula y Casillas; Santa Rosa;https://devbusiness.un.org/notices/bcie-p2104927;No emails found;;;;;;;;
ACQUISITION OF BILLING METERS AT BORDER POINTS BETWEEN THE NATIONAL OFFICE OF ELECTRICITY AND DRINKING WATER (ONEE) WATER SECTOR AND THE REGIONAL COMPANY THREATENING SERVICES BATCH2: SAFI; ESSAOUIRA &YOUSSOUFIA;https://devbusiness.un.org/notices/ebrd-p2104926;No emails found;;;;;;;;;
AVIS GENERAL DE PASSATION DE MARCHES;https://devbusiness.un.org/notices/afdb-p2104923;coordo.pazlecaf@gmail.com rpm.pazlecaf@gmail.com;;;;;;;;;;
LE CONTRÔLE ET LA SURVEILLANCE DES TRAVAUX DE RÉHABILTATION DES ROUTES NATIONALES RN3 et RN4 : TRANCHE FERME (RN3 RELIANT CHEZANI - ITSIKOUDI ET RN4 RELIANT BAHANI - ITSIKOUDI) ET TRANCHE CONDITIONNELLE (RN3 RELIANT GALAWA - CHEZANI;https://devbusiness.un.org/notices/afdb-p2104922;cep.rehabilitation.badii@gmail.com saidhousseini@hotmail.com dgrtr.secretariat@gmail.com;;;;;;;;;;
Service providers; Facilitators or NGO for Promotion of JFM and Establishment of Forest User Groups;https://devbusiness.un.org/notices/un-p2104920;cepprj@gmail.com procurement.caspplus@gmail.com procurement.caspplus@gmail.com;;;;;;;;;
Monitoring and Evaluation of the Socio-Economic Impacts of the Project for Regional Development and Private Sector Promotion in the Far-North Region;https://devbusiness.un.org/notices/afdb-p2104919;csepr_badbm@yahoo.fr csepr_badbm@yahoo.fr;;;;;;;;;;
“Adquisición de Mobiliario de Oficina; (Sillas; Escritorios; Modulares; entre otros); para la Unidad Departamental de Policía (UDEP) de Intibucá; Intibucá”;https://devbusiness.un.org/notices/idb-p2104925;adquisiciones2@ucpseds.com adquisiciones2@ucpseds.com;;;;
